osm_id	name	bench	btst	bus	departures_board	description	highway	layer	level	local_ref	mvv:zone	name:bar	name:etymology:wikidata	name:official	network	network:guid	network:short	network:wikidata	network:wikipedia	note	official_name	old_name	operator	public_transport	public_transport:version	rail	railway	railway:position	railway:ref	ref	ref:IFOPT	ref_name	shelter	short_name	source	subway	train	tram	uic_name	uic_ref	wheelchair	wheelchair:description	wheelchair:tram	wikidata	wikipedia	geometry
2499632809	Moosach	NA	NA	NA	NA	Moosach, Gleis 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München-Moosach	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MMCH	3	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004155	NA	NA	NA	NA	NA	c(11.5060735, 48.1800144)
2507422079	Westendstraße	NA	NA	NA	NA	Westendstraße, Gleis 2, U4/U5 nach Arabellapark/Neuperlach Süd	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.5214769, 48.1346845)
2508328248	Ostbahnhof	NA	NA	NA	NA	Ostbahnhof	NA	-5	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrsgesellschaft	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.6037297, 48.1280409)
2517665764	Schwanthalerhöhe	NA	NA	NA	NA	Schwanthalerhöhe, Gleis 2, U4/U5 Ri.Arabellapark/Neuperlach Süd	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5410435, 48.1337152)
2517730912	Theresienwiese	NA	NA	NA	NA	Theresienwiese, Gleis 2, U4/U5 Ri.Arabellapark/Neuperlach Süd	NA	NA	-2	NA	NA	NA	Q233198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5523419, 48.1356227)
2517995104	Laimer Platz	NA	NA	NA	NA	Laimer Platz, Gleis 2	NA	-2	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5019736, 48.1354075)
2522357431	Trudering	NA	NA	NA	NA	Trudering	NA	-3	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6622316, 48.1257745)
2522357498	Josephsburg	NA	NA	NA	NA	Josephsburg Gleis 1, U2 Ri.Feldmoching	NA	-3	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6337648, 48.1266253)
2524492725	Fröttmaning	NA	NA	NA	NA	Fröttmaning, Gleis 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	3	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6167155, 48.211844)
2524492726	Fröttmaning	NA	NA	NA	NA	Fröttmaning, Gleis 4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	4	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6166653, 48.2118542)
2535330537	Arabellapark	NA	NA	NA	NA	Arabellapark, Gleis 1	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	Arabellapark, München	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6220545, 48.1535895)
2535330538	Hauptbahnhof	NA	NA	NA	NA	Linien U4 und U5	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5600769, 48.1392374)
2535330539	Heimeranplatz	NA	NA	NA	NA	U Heimeranplatz, Gleis 2	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5323102, 48.1334938)
2535330542	Lehel	NA	NA	NA	NA	Lehel, Gleis 2	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MVG	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5877257, 48.1395977)
2535330545	Max-Weber-Platz	NA	NA	NA	NA	Max-Weber-Platz U4/U5 Ri. Arabellapark/Neuperlach Süd	NA	NA	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.5986881, 48.1356055)
2535330549	Max-Weber-Platz	NA	NA	NA	NA	Max-Weber-Platz U4 Ri.Westendstraße	NA	NA	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	3	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5986919, 48.1356267)
2535330552	Max-Weber-Platz	NA	NA	NA	NA	Max-Weber-Platz, U5 Ri.Laimer Platz	NA	NA	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5986995, 48.1357298)
2535330555	Odeonsplatz	NA	NA	NA	NA	Odeonsplatz, Gleis 2	NA	-5	-3	NA	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	MVG	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5763375, 48.1427303)
2535330557	Prinzregentenplatz	NA	NA	NA	NA	Prinzregentenplatz, Gleis 1, U4 Ri.Westendstraße	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81679 München	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.606967, 48.1392989)
2535330568	Richard-Strauss-Straße	NA	NA	NA	NA	Richard-Strauss-Straße, Gleis 1 U4 Ri.Westendstraße	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81679 München	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6165822, 48.1483315)
2543567530	Josephsplatz	NA	NA	NA	NA	Josephsplatz Gleis 1, U2/U8 Ri.Feldmoching/OEZ	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5671573, 48.1556853)
2543567532	Josephsplatz	NA	NA	NA	NA	Josephsplatz Gleis 2, U2/U8 Messestadt/Sendlinger Tor	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5669819, 48.1557107)
2543567561	Hohenzollernplatz	NA	NA	NA	NA	Hohenzollernplatz	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5686769, 48.1623757)
2552438497	Olympia-Einkaufszentrum	NA	NA	NA	NA	U1 Olympia-Einkaufszentrum, Gleis 2	NA	-2	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5303402, 48.1828121)
2552438501	Olympia-Einkaufszentrum	NA	NA	NA	NA	U1 Olympia-Einkaufszentrum, Gleis 1	NA	-2	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5302954, 48.1828268)
2552515970	Georg-Brauchle-Ring	NA	NA	NA	NA	Georg-Brauchle-Ring, Gleis 1	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5291483, 48.1772646)
2552515971	Georg-Brauchle-Ring	NA	NA	NA	NA	Georg-Brauchle-Ring, Gleis 2	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5289794, 48.1772611)
2552664563	Westfriedhof	NA	NA	NA	NA	Westfriedhof, Gleis 2, U1/U7 nach Mangfallplatz/Neuperlach Zentrum	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.5284013, 48.1701698)
2552664567	Westfriedhof	NA	NA	NA	NA	Westfriedhof, Gleis 1, U1/U7 nach Olympia-Einkaufszentrum/Westfriedhof	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.5285935, 48.1701716)
2552812056	Gern	NA	NA	NA	NA	Gern, Gleis 2, U1/U7 Ri.Mangfallplatz/Neuperlach Zentrum	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5290447, 48.1629279)
2552812061	Gern	NA	NA	NA	NA	Gern, Gleis 1, U1/U7 Ri.OEZ/Westfriedhof	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5291874, 48.1629331)
2553483707	Harras	NA	NA	NA	NA	U6 Harras	NA	-2	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5379408, 48.1169361)
2554223953	Wettersteinplatz	NA	NA	NA	NA	Wettersteinplatz, Gleis 1, U1 nach Olympia-Einkaufszentrum	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.5757778, 48.1082628)
2555459462	Rotkreuzplatz	NA	NA	NA	NA	Rotkreuzplatz, Gleis 2, U1/U7 Ri.Mangfallplatz/Neuperlach Zenttrum	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5328815, 48.1541081)
2555459463	Rotkreuzplatz	NA	NA	NA	NA	Rotkreuzplatz, Gleis 1, U1/U7 Ri.OEZ	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5330486, 48.1541398)
2555822381	Friedenheimer Straße	NA	NA	NA	NA	Friedenheimer Straße, Gleis 2	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5108479, 48.1350609)
2560372331	Sendlinger Tor	NA	NA	NA	NA	Sendlinger Tor, Gleis 2, U3/U6 Ri.Fürstenried West/Kl.Großhadern	NA	-2	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	Sendlinger Tor, München	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5666721, 48.133467)
2562202420	Implerstraße	NA	NA	NA	NA	Implerstraße, Gleis 3, U3 Ri.Moosach	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	3	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.54834, 48.1201399)
2562202545	Odeonsplatz	NA	NA	NA	NA	Odeonsplatz, Gleis 1	NA	-2	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5781196, 48.1433141)
2562202546	Odeonsplatz	NA	NA	NA	NA	Odeonsplatz, Gleis 2	NA	-2	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5779246, 48.1433429)
2565119185	Moosach	NA	NA	NA	NA	Moosach, U-Bahngleis 2	NA	-3	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5081649, 48.1808756)
2566428179	Karl-Preis-Platz	NA	NA	NA	NA	Karl-Preis-Platz, Gleis 2	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6083929, 48.117825)
2566428180	Karl-Preis-Platz	NA	NA	NA	NA	Karl-Preis-Platz, Gleis 1	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6082934, 48.1179197)
2567741979	Untersbergstraße	NA	NA	NA	NA	Untersbergstraße, Gleis 2, U2/U7 Ri.Messestadt Ost/Neuperlach Zentrum	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.587524, 48.112527)
2567741990	Untersbergstraße	NA	NA	NA	NA	Untersbergstraße, Gleis 1, U2/U7 Ri.Feldmoching/Westfriedhof	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5876004, 48.1126247)
2567788692	Silberhornstraße	NA	NA	NA	NA	Silberhornstraße, Gleis 2, U2/U7 Ri. Messestadt Ost/Neuperlach Zentrum	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.5809664, 48.1146734)
2567788693	Silberhornstraße	NA	NA	NA	NA	Silberhornstraße, Gleis 1, U2/U7 Ri.Feldmoching/Westfriedhof	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.5810235, 48.1147953)
2567911234	Michaelibad	NA	NA	NA	NA	Michaelibad, Gleis 2, U5/U7 Ri.Neuperlach Süd/Neuperlach Zentrum	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6317511, 48.1183159)
2567911235	Michaelibad	NA	NA	NA	NA	Michaelibad, Gleis 1, U5/U7 Ri.Laimer Platz/Westfriedhof	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6318256, 48.1184163)
2567946492	Quiddestraße	NA	NA	NA	NA	Quiddestraße, Gleis 1 U5/U7 Ri.Laimer Platz/Westfriedhof	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6467379, 48.1081105)
2567946494	Quiddestraße	NA	NA	NA	NA	Quiddestraße, Gleis 2 U5/U7 Ri.Neuperlach Süd/Neuperlach Zentrum	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6465646, 48.1081133)
2568156908	Therese-Giehse-Allee	NA	NA	NA	NA	Therese-Giehse-Allee, Gleis 1, U5 Ri.Laimer Platz	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6427958, 48.0947118)
2574384866	Giesing	NA	NA	NA	NA	U-Bahnhof Giesing, Gleis 1	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	limited	NA	NA	NA	NA	c(11.5956564, 48.1110652)
2622046995	Feldmoching	NA	NA	NA	NA	U2, Feldmoching, Gleis 2	NA	-3	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.5409861, 48.2137267)
2622047124	Feldmoching	NA	NA	NA	NA	U2, Feldmoching, Gleis 1	NA	-3	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nur Ausstieg	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.5410178, 48.2138819)
2622091365	Hasenbergl	NA	NA	NA	NA	Hasenbergl; Gleis 2, U2 Ri.Messestadt Ost	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5549012, 48.2133756)
2622091377	Hasenbergl	NA	NA	NA	NA	Hasenbergl; Gleis 1, U2 Ri.Feldmoching	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5549421, 48.2134897)
2622258741	Dülferstraße	NA	NA	NA	NA	Dülferstraße, Gleis 2	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5634071, 48.2123042)
2622258756	Dülferstraße	NA	NA	NA	NA	Dülferstraße, Gleis 1	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5634699, 48.21241)
2622285800	Harthof	NA	NA	NA	NA	Harthof, Gleis 1, U2 Ri.Feldmoching	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5694736, 48.2042231)
2622285804	Harthof	NA	NA	NA	NA	Harthof, Gleis 2, U2 Ri.Messestadt Ost	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5693069, 48.204228)
2624639758	Am Hart	NA	NA	NA	NA	Am Hart, Gleis 2, U2 nach Messestadt Ost	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5717282, 48.1959225)
2624639761	Am Hart	NA	NA	NA	NA	Am Hart, Gleis 1, U2 nach Feldmoching	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5718957, 48.1959306)
2624783020	Frankfurter Ring	NA	NA	NA	NA	Frankfurter Ring, Gleis 2, U2 Ri.Messestadt Ost	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5726388, 48.1868118)
2624783026	Frankfurter Ring	NA	NA	NA	NA	Frankfurter Ring, Gleis 1, U2 Ri.Feldmoching	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5728044, 48.1868148)
2624817297	Milbertshofen	NA	NA	NA	NA	Milbertshofen, Gleis 2, U2 Ri.Messestadt Ost	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.573066, 48.1809368)
2624817298	Milbertshofen	NA	NA	NA	NA	Milbertshofen, Gleis 1, U2 Ri.Feldmoching	NA	-4	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5732308, 48.180942)
2624960956	Sendlinger Tor	NA	NA	NA	NA	Sendlinger Tor, Gleis 1, U3/U6 Ri.Moosach/Garching-Forschungszentrum	NA	-2	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	Sendlinger Tor, München	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5667413, 48.1333677)
2625811870	Moosach	NA	NA	NA	NA	Moosach, U-Bahngleis 1	NA	-3	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5081497, 48.1810534)
2625875406	Moosacher Sankt-Martins-Platz	NA	NA	NA	NA	Moosacher St.-Martins-Platz, Gleis 2, U3 Ri.Fürstenried West	NA	-3	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5188183, 48.1817967)
2625875463	Moosacher Sankt-Martins-Platz	NA	NA	NA	NA	Moosacher St.-Martins-Platz, Gleis 1, U3 Ri.Moosach	NA	-3	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5188061, 48.1819238)
2625918730	Olympia-Einkaufszentrum	NA	NA	NA	NA	U3 Olympia-Einkaufszentrum, Gleis 2	NA	-4	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5309172, 48.1820719)
2625918743	Olympia-Einkaufszentrum	NA	NA	NA	NA	U3 Olympia-Einkaufszentrum, Gleis 1	NA	-4	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5309027, 48.1821845)
